GenreLink,Genre,NumberOfPeople
/work/shelves/1874788,audio_wanted,3
/work/shelves/21736419,media-tie-in,1
/work/shelves/21736419,encyclopocalypse,1
/work/shelves/21736419,read-owned-total,1
/work/shelves/21736419,novelizations,1
/work/shelves/21736419,my-kindle-collection,1
/work/shelves/21736419,calibre,1
/work/shelves/1874788,lovecraft,3
/work/shelves/1874788,non-fiction,2
/work/shelves/1874788,audio-wanted,1
/work/shelves/1874788,to-listen,1
/work/shelves/1874788,auto-biography,1
/work/shelves/1874788,owned,1
/work/shelves/1874788,usa,1
/work/shelves/21736419,zombies,1
/work/shelves/21736419,s-f,1
/work/shelves/21736419,reviewed,1
/work/shelves/21736419,medical,1
/work/shelves/21736419,humour,1
/work/shelves/1874788,epistolari,1
/work/shelves/1874788,hpl,1
/work/shelves/1874788,biblioteca-del-fantastico,1
/work/shelves/1874788,letter-collection,1
/work/shelves/1874788,weird-fiction,1
/work/shelves/1874788,own,1
/work/shelves/21736419,film-spin-off,1
/work/shelves/21736419,audio,1
/work/shelves/21736419,action,1
/work/shelves/21736419,favorites,1
/work/shelves/21736419,3-star-meh-could-have-been-better,1
/work/shelves/1874788,wish-list,1
/work/shelves/1874788,letters-conversations-interviews,1
/work/shelves/1874788,it-wikipedia,1
/work/shelves/1874788,nonfiction,1
/work/shelves/21736419,own,1
/work/shelves/21736419,ll-want_audio,1
/work/shelves/21736419,used,1
/work/shelves/21736419,pocket-books,1
/work/shelves/21736419,backlog-fiction,1
/work/shelves/21736419,wanted-audio,1
/work/shelves/1874788,horror,1
/work/shelves/1874788,lovecraftiana,1
/work/shelves/1874788,library-book,1
/work/shelves/1874788,horror-occult-supernatural,1
/work/shelves/1874788,need-to-acquire,1
/work/shelves/1874788,letters-essays-journals,1
/work/shelves/21736419,wanted,1
/work/shelves/21736419,film-tv-novelizations-and-tie-ins,1
/work/shelves/21736419,waiting-on-the-shelf,1
/work/shelves/21736419,lovecraftian,1
/work/shelves/1874788,wanted,-1
/work/shelves/21736419,cthulhu-mythos,1
/work/shelves/21736419,audio-books,1
/work/shelves/21736419,movie-tv-novelizations-spinoffs,1
/work/shelves/96503,to-read,104
/work/shelves/96507,to-read,697
/work/shelves/96503,currently-reading,24
/work/shelves/96503,biography,8
/work/shelves/96503,lovecraft,5
/work/shelves/96503,audio_wanted,4
/work/shelves/96503,nonfiction,4
/work/shelves/96503,favorites,3
/work/shelves/96503,non-fiction,3
/work/shelves/96503,audio-wanted,2
/work/shelves/96503,dance-puppet-dance,1
/work/shelves/96507,graphic-novels,120
/work/shelves/96507,comics,115
/work/shelves/96507,graphic-novel,44
/work/shelves/96507,fantasy,28
/work/shelves/52901661,to-read,12332
/work/shelves/84172860,to-read,1276
/work/shelves/96504,to-read,27
/work/shelves/96503,cthulhu-mythos-and-lovecraft,1
/work/shelves/96503,to-listen,1
/work/shelves/96503,autobiography,1
/work/shelves/96503,horror-criticism,1
/work/shelves/96503,lovecraft-or-howard,1
/work/shelves/96503,kindle-library,1
/work/shelves/96507,owned,20
/work/shelves/96507,fiction,19
/work/shelves/96507,favorites,16
/work/shelves/96507,currently-reading,14
/work/shelves/96507,comic,13
/work/shelves/52901661,currently-reading,2018
/work/shelves/52901661,horror,795
/work/shelves/52901661,fiction,313
/work/shelves/52901661,short-stories,302
/work/shelves/84172860,horror,153
/work/shelves/84172860,currently-reading,66
/work/shelves/84172860,fiction,48
/work/shelves/84172860,fantasy,35
/work/shelves/84172860,short-stories,31
/work/shelves/96504,own,2
/work/shelves/96504,default,2
/work/shelves/96504,biography,2
/work/shelves/96504,not-read,1
/work/shelves/96503,auto-or-biography,1
/work/shelves/96503,ebook_wanted,1
/work/shelves/96503,urgent-tbr,1
/work/shelves/96503,history,1
/work/shelves/96503,art,1
/work/shelves/96503,ndfim,1
/work/shelves/96507,horror,12
/work/shelves/96507,comics-graphic-novels,11
/work/shelves/96507,comic-books,9
/work/shelves/96507,urban-fantasy,8
/work/shelves/52901661,fantasy,194
/work/shelves/52901661,classics,173
/work/shelves/52901661,owned,104
/work/shelves/52901661,kindle,93
/work/shelves/52901661,weird-fiction,87
/work/shelves/52901661,favorites,72
/work/shelves/84172860,default,25
/work/shelves/84172860,owned,23
/work/shelves/84172860,own,21
/work/shelves/84172860,science-fiction,16
/work/shelves/96504,arkham-house,1
/work/shelves/96504,horror-and-weird,1
/work/shelves/96504,hpl,1
/work/shelves/96504,diari-e-memorie,1
/work/shelves/96504,biografie,1
/work/shelves/96503,author-shelf-lovecraft,1
/work/shelves/96503,2012-reading-list,1
/work/shelves/96503,hard-copies,1
/work/shelves/96503,lovecraftbiograph<br/>ies,1
/work/shelves/96503,books-i-own,1
/work/shelves/96503,2014-reading-challeng,1
/work/shelves/96507,cómics,7
/work/shelves/96507,own,7
/work/shelves/96507,comics-and-graphic-novels,7
/work/shelves/96507,graphic-novels-comics,6
/work/shelves/96507,graphic-novels-and-comics,6
/work/shelves/14091225,to-read,60
/work/shelves/52901661,own,62
/work/shelves/52901661,2014,61
/work/shelves/52901661,terror,50
/work/shelves/52901661,gothic,47
/work/shelves/52901661,ebook,45
/work/shelves/52901661,ebooks,39
/work/shelves/52901661,books-i-own,39
/work/shelves/52901661,2019,35
/work/shelves/52901661,mystery,35
/work/shelves/52901661,abandoned,33
/work/shelves/52901661,default,32
/work/shelves/52901661,2015,31
/work/shelves/52901661,classic,31
/work/shelves/52901661,2018,29
/work/shelves/84172860,favorites,13
/work/shelves/84172860,classics,9
/work/shelves/84172860,lovecraft,7
/work/shelves/84172860,anthology,7
/work/shelves/84172860,h-p-lovecraft,6
/work/shelves/84172860,collection,5
/work/shelves/84172860,classic,5
/work/shelves/84172860,books-i-own,5
/work/shelves/84172860,lovecraftian,5
/work/shelves/84172860,cthulhu-mythos,5
/work/shelves/84172860,audio_wanted,4
/work/shelves/96504,biblioteca-del-fantastico,1
/work/shelves/96504,weird-fiction,1
/work/shelves/96504,lovecraft,1
/work/shelves/96504,arkham_house-own,1
/work/shelves/96504,1998,1
/work/shelves/96504,favorites,1
/work/shelves/96504,nonfiction,1
/work/shelves/96504,non-fiction,1
/work/shelves/96503,horror-hunt,1
/work/shelves/96503,library-of-the-weird,1
/work/shelves/96503,default,1
/work/shelves/96503,own,1
/work/shelves/96503,will-get-back-to,1
/work/shelves/96503,wishlist,1
/work/shelves/96503,couldn-t-finish,1
/work/shelves/96503,letters,1
/work/shelves/96507,comic-book,6
/work/shelves/96507,comics-read,5
/work/shelves/96507,default,5
/work/shelves/96507,top-cow,5
/work/shelves/96507,image,5
/work/shelves/96507,2020,4
/work/shelves/14091225,horror,22
/work/shelves/14091225,fiction,11
/work/shelves/14091225,audiobook,7
/work/shelves/14091225,fantasy,5
/work/shelves/52901661,19th-century,29
/work/shelves/52901661,weird,28
/work/shelves/52901661,wishlist,26
/work/shelves/52901661,2016,25
/work/shelves/52901661,short-story,24
/work/shelves/52901661,romance,22
/work/shelves/84172860,audio-wanted,4
/work/shelves/84172860,sci-fi,4
/work/shelves/84172860,my-books,4
/work/shelves/84172860,cthulhu,4
/work/shelves/84172860,owned-books,4
/work/shelves/84172860,gothic,4
/work/shelves/96503,2011,1
/work/shelves/96503,to-read-someday-maybe,1
/work/shelves/96503,aborted,1
/work/shelves/96503,reclusive-new-england-racists,1
/work/shelves/96505,to-read,31
/work/shelves/96507,fumetti,4
/work/shelves/96507,image-comics,4
/work/shelves/96507,cómic,4
/work/shelves/96507,wishlist,4
/work/shelves/96507,borrowed,4
/work/shelves/14091225,audio,5
/work/shelves/14091225,audiobooks,5
/work/shelves/14091225,currently-reading,4
/work/shelves/14091225,short-stories,4
/work/shelves/14091225,2019,3
/work/shelves/14091225,audio_wanted,3
/work/shelves/52901661,supernatural,21
/work/shelves/52901661,short-fiction,21
/work/shelves/52901661,science-fiction,21
/work/shelves/52901661,owned-books,21
/work/shelves/84172860,favourites,4
/work/shelves/84172860,weird-fiction,3
/work/shelves/84172860,1001,3
/work/shelves/96503,literature,1
/work/shelves/96503,h-p-lovecraft,1
/work/shelves/96503,fantasy,1
/work/shelves/96503,lost-in-the-flood,1
/work/shelves/96503,horror,1
/work/shelves/96505,horror,8
/work/shelves/96505,cthulhu-mythos,4
/work/shelves/96505,default,2
/work/shelves/96505,want,1
/work/shelves/96505,anthologies,1
/work/shelves/96507,còmic,3
/work/shelves/96507,audio-wanted,3
/work/shelves/96507,to-buy,3
/work/shelves/96507,comics-and-manga,3
/work/shelves/96507,read-in-2016,3
/work/shelves/96507,humble-bundle,3
/work/shelves/14091225,2018,3
/work/shelves/14091225,2017,3
/work/shelves/14091225,short-story,2
/work/shelves/14091225,suspense,2
/work/shelves/14091225,2015,2
/work/shelves/14091225,mythology,2
/work/shelves/52901661,2020,20
/work/shelves/52901661,2017,19
/work/shelves/52901661,literature,19
/work/shelves/52901661,anthology,18
/work/shelves/52901661,my-library,17
/work/shelves/84172860,thriller,3
/work/shelves/84172860,own-unread,3
/work/shelves/84172860,unfinished,3
/work/shelves/84172860,pulp,3
/work/shelves/84172860,my-library,3
/work/shelves/96503,grrrr,1
/work/shelves/96503,random-nonfiction,1
/work/shelves/96503,_h-p-lovecraft,1
/work/shelves/96503,scholarly-works,1
/work/shelves/96503,philosophy,1
/work/shelves/96505,ll-want_audio,1
/work/shelves/96505,ll-read,1
/work/shelves/96505,shelved,1
/work/shelves/96505,rpg,1
/work/shelves/96507,comic-manga,3
/work/shelves/96507,sci-fi,3
/work/shelves/96507,owned-books,3
/work/shelves/96507,favourites,3
/work/shelves/96507,books-i-own,3
/work/shelves/96507,comix,3
/work/shelves/96507,graphic,3
/work/shelves/14091225,audible,2
/work/shelves/14091225,lovecraftian,2
/work/shelves/14091225,audio-wanted,1
/work/shelves/14091225,to-listen,1
/work/shelves/14091225,2020,1
/work/shelves/14091225,classics,1
/work/shelves/14091225,format-audio,1
/work/shelves/14091225,fiction-prose,1
/work/shelves/52901661,lovecraftian,17
/work/shelves/52901661,on-hold,17
/work/shelves/52901661,e-book,17
/work/shelves/52901661,usa,16
/work/shelves/52901661,american,16
/work/shelves/84172860,books,3
/work/shelves/84172860,anthologies,3
/work/shelves/84172860,2010,3
/work/shelves/84172860,to-listen,2
/work/shelves/84172860,scifi-fantasy,2
/work/shelves/84172860,terror,2
/work/shelves/96512,to-read,742
/work/shelves/96511,to-read,206
/work/shelves/96503,great-poetry,1
/work/shelves/96503,great-literature,1
/work/shelves/96503,good-sci-fi-and-fantasy,1
/work/shelves/96503,lovecraft-and-cthulhu-mythos,-1
/work/shelves/96505,lovecraftian-wishes,1
/work/shelves/96505,currently-reading,1
/work/shelves/96505,fiction-fantasy-and-science-fiction,1
/work/shelves/96505,own,1
/work/shelves/96505,lovecraftian-fiction,1
/work/shelves/96505,own-partially-read,1
/work/shelves/96507,genre-fantasy,2
/work/shelves/96507,my-books,2
/work/shelves/96507,top-cow-comics,2
/work/shelves/96507,spirituality-religion,2
/work/shelves/96507,graphic-novels-comic-books,2
/work/shelves/14091225,eerie,1
/work/shelves/14091225,sci-fi,1
/work/shelves/14091225,fantazija,1
/work/shelves/14091225,audioknjige,1
/work/shelves/14091225,yearly-reads-2019,1
/work/shelves/14091225,gothic-horror,1
/work/shelves/52901661,read-in-2014,15
/work/shelves/52901661,english,14
/work/shelves/52901661,paranormal,14
/work/shelves/52901661,audiobook,14
/work/shelves/52901661,short-story-collections,13
/work/shelves/52901661,dnf,13
/work/shelves/52901661,have,13
/work/shelves/84172860,stories,2
/work/shelves/84172860,fiction-horror,2
/work/shelves/84172860,fav-authors,2
/work/shelves/84172860,books-owned,2
/work/shelves/84172860,want-to-re-read,2
/work/shelves/84172860,novels,2
/work/shelves/96512,currently-reading,75
/work/shelves/96512,education,19
/work/shelves/96512,parenting,14
/work/shelves/96512,teaching,11
/work/shelves/96512,professional-development,8
/work/shelves/96512,nonfiction,5
/work/shelves/96512,non-fiction,5
/work/shelves/96512,professional,4
/work/shelves/96511,currently-reading,42
/work/shelves/96511,education,20
/work/shelves/96511,teaching,17
/work/shelves/96511,non-fiction,11
/work/shelves/96511,professional-development,6
/work/shelves/96511,teaching-books,5
/work/shelves/96511,nonfiction,5
/work/shelves/96505,horror-anthologies,1
/work/shelves/96505,owned,1
/work/shelves/96505,fiction,1
/work/shelves/96505,anthology,1
/work/shelves/96507,2014,2
/work/shelves/96507,ebook,2
/work/shelves/96507,read-comics,2
/work/shelves/96507,my-library,2
/work/shelves/96507,to-read-comics,2
/work/shelves/14091225,horror-suspense,1
/work/shelves/14091225,owned_audiobooks,1
/work/shelves/14091225,1930s,1
/work/shelves/14091225,1920s,1
/work/shelves/14091225,horror-gothic-literature,1
/work/shelves/52901661,cthulhu-mythos,13
/work/shelves/52901661,sci-fi,12
/work/shelves/52901661,novels,12
/work/shelves/52901661,books,12
/work/shelves/52901661,to-buy,11
/work/shelves/84172860,not-owned,2
/work/shelves/84172860,mystery,2
/work/shelves/84172860,english,2
/work/shelves/84172860,american,2
/work/shelves/84172860,2016,2
/work/shelves/84172860,short-story,2
/work/shelves/96512,classroom-management,4
/work/shelves/96512,ece,3
/work/shelves/96512,discipline,3
/work/shelves/96512,classroom,3
/work/shelves/96512,school,2
/work/shelves/96511,professional,4
/work/shelves/96511,books-i-own,3
/work/shelves/96511,work,3
/work/shelves/96511,professional-books,3
/work/shelves/96511,default,3
/work/shelves/96507,modern-fantasy,2
/work/shelves/96507,comicbooks,2
/work/shelves/96507,paranormal,2
/work/shelves/96507,supernatural,2
/work/shelves/96507,mythology,2
/work/shelves/96507,2010,2
/work/shelves/96507,graphicnovel,2
/work/shelves/14091225,weird-fiction,1
/work/shelves/14091225,usa,1
/work/shelves/14091225,20th-century,1
/work/shelves/14091225,dnf,1
/work/shelves/14091225,cosmic-horror,1
/work/shelves/14091225,mystic,1
/work/shelves/14091225,macabre,1
/work/shelves/14091225,history,1
/work/shelves/52901661,short-story-collection,11
/work/shelves/52901661,e-books,11
/work/shelves/52901661,my-books,11
/work/shelves/52901661,audio,11
/work/shelves/52901661,cuentos,11
/work/shelves/52901661,racconti,11
/work/shelves/52901661,cosmic-horror,10
/work/shelves/52901661,collection,10
/work/shelves/84172860,sff,2
/work/shelves/84172860,collection-18,2
/work/shelves/84172860,2019,2
/work/shelves/84172860,yog-sothothery,2
/work/shelves/84172860,speculative-fiction,2
/work/shelves/96512,books-i-own,2
/work/shelves/96512,professional-texts,2
/work/shelves/96512,grad-school,2
/work/shelves/96512,2016,2
/work/shelves/96511,teacher-books,3
/work/shelves/96511,own,2
/work/shelves/96511,textbooks,2
/work/shelves/96511,school-reads,2
/work/shelves/96511,professional-resources,2
/work/shelves/96507,i-own,2
/work/shelves/96507,2009,2
/work/shelves/96507,graphicnovels,2
/work/shelves/96507,thriller,1
/work/shelves/96507,fiction_entertain<br/>ment,1
/work/shelves/96507,audio_wanted,1
/work/shelves/14091225,classics-1900s,1
/work/shelves/14091225,british,1
/work/shelves/14091225,science-fiction,1
/work/shelves/14091225,awediobooks,1
/work/shelves/14091225,creepy-horror-faves,1
/work/shelves/14091225,yearly-reads-2017,1
/work/shelves/14091225,horror-mystery,1
/work/shelves/52901661,dropped,10
/work/shelves/52901661,tenho,10
/work/shelves/52901661,unfinished,9
/work/shelves/52901661,stories,9
/work/shelves/52901661,library,9
/work/shelves/52901661,horror-thriller,9
/work/shelves/84172860,science-fiction-and-fantasy,2
/work/shelves/84172860,not-finished,2
/work/shelves/84172860,library,2
/work/shelves/84172860,gave-up-on,2
/work/shelves/84172860,collections,2
/work/shelves/84172860,allan-sf,2
/work/shelves/84172860,2015,2
/work/shelves/851511,to-read,53
/work/shelves/851511,favorites,2
/work/shelves/96514,to-read,65
/work/shelves/96514,business,5
/work/shelves/96512,professional-books,2
/work/shelves/96512,teacher-books,2
/work/shelves/96512,education-poverty,1
/work/shelves/96512,edu,1
/work/shelves/96512,book-goals-for-2021,1
/work/shelves/96512,nonfiction-tbr,1
/work/shelves/96511,classroom,2
/work/shelves/96511,nonfiction-psychology-education,1
/work/shelves/96511,books-about-learning-teaching,1
/work/shelves/96511,textbooks-spring-2021,1
/work/shelves/96511,school-reading,1
/work/shelves/96507,favorite-comics,1
/work/shelves/96507,wanna-buy,1
/work/shelves/96507,graphic-novel-horror,1
/work/shelves/96507,graphic-novel-fantasy-sf,1
/work/shelves/96507,graphic-novel-adult,1
/work/shelves/96507,prestiti,1
/work/shelves/96507,not-at-dayton,1
/work/shelves/14091225,horror-gothic,1
/work/shelves/14091225,read-2017,1
/work/shelves/14091225,audio-books,1
/work/shelves/14091225,poetry-short-stories-anthologies,1
/work/shelves/14091225,cthulhu-mythos,1
/work/shelves/14091225,2016-reading-challenge,1
/work/shelves/52901661,literatura,9
/work/shelves/52901661,relatos,9
/work/shelves/52901661,horror-fiction,9
/work/shelves/52901661,american-literature,9
/work/shelves/52901661,alternate-history,8
/work/shelves/84172860,1001-books,2
/work/shelves/84172860,unlimited,1
/work/shelves/84172860,in-my-colection,1
/work/shelves/84172860,misc,1
/work/shelves/84172860,book-reviews,1
/work/shelves/851511,urban-planning,2
/work/shelves/851511,spl,1
/work/shelves/851511,urban-planning-policy,1
/work/shelves/851511,want-to-read-planning,1
/work/shelves/851511,read-in-english,1
/work/shelves/851511,textbooks,1
/work/shelves/851511,misc,1
/work/shelves/851511,00-to-read-for-research-migration,1
/work/shelves/96514,economics,3
/work/shelves/96514,on-hold,1
/work/shelves/96514,psychology,1
/work/shelves/96514,businesses,1
/work/shelves/96514,library_religion,1
/work/shelves/96514,copy-01,1
/work/shelves/96514,want-to-read-calibre,1
/work/shelves/96514,corporate-criticism,1
/work/shelves/96512,100-books,1
/work/shelves/96512,introuvable,1
/work/shelves/96512,psychology,1
/work/shelves/96512,childcare,1
/work/shelves/96512,learning,1
/work/shelves/96512,order-through-gpc,1
/work/shelves/96512,tbooks,1
/work/shelves/96511,storage,1
/work/shelves/96511,tbr-home,1
/work/shelves/96511,teacher-pd,1
