BookID,Genre,NumberOfPeople
348,sff,19
348,ciencia-ficción,15
348,paperback,14
348,novel,14
348,calibre,13
348,cats,13
348,have,12
348,e-books,12
348,my-library,12
348,fantascienza,12
348,heinlein-robert,12
348,travel,12
348,to-read,79895
348,science-fiction,3663
348,sci-fi,2742
348,currently-reading,2719
348,fiction,1454
348,favorites,822
348,scifi,697
348,classics,393
348,sf,362
348,owned,348
348,own,307
348,sci-fi-fantasy,276
348,audiobook,186
348,fantasy,143
348,scifi-fantasy,143
348,audiobooks,125
348,time,12
348,american,12
348,books,11
348,fantasy-sci-fi,11
348,science-fiction-and-fantasy,11
348,sci-fi-and-fantasy,11
348,book-club,10
348,unread,10
348,e-book,10
348,english,10
348,ebooks,10
348,general,10
348,i-own,10
348,classic-sci-fi,10
348,novels,10
348,alter-ego,9
348,ciencia-ficcion,9
348,audible,9
348,space,9
348,young-adult,9
348,sci-fi-to-read,8
348,not-read,8
348,opera,8
348,sf-f,8
348,re-read,8
348,classic,120
348,hugo,120
348,wishlist,118
348,default,116
348,heinlein,111
348,to-buy,106
348,library,106
348,politics,105
348,audio,105
348,space,103
348,novels,101
348,hugo-award,94
348,speculative-fiction,92
348,science,91
348,science-fiction-fantasy,89
348,book-club,88
348,audible,83
348,kindle,83
348,books-i-own,82
348,dystopia,80
348,sf-masterworks,79
348,hugo-winners,78
348,abandoned,67
348,novel,60
348,ebook,58
348,fantasy-sci-fi,56
348,sff,55
348,favourites,8
348,literature,7
348,usa,7
348,classic-sf,7
348,audio-books,7
348,wishlist,7
348,robots,7
348,sciencefiction,7
348,audio_owned,6
348,shelfari-favorites,6
348,my-books,6
348,read-in-russian,6
348,maybe,6
348,finished,6
348,reviewed,6
349,sword-and-laser,55
349,dystopian,53
349,hugo-award-winners,52
349,elon-musk,51
349,dnf,50
349,owned-books,47
349,my-library,47
349,sf-fantasy,46
349,classic-sci-fi,45
349,did-not-finish,45
349,philosophy,41
349,ebooks,41
349,robert-a-heinlein,41
349,war,40
349,sciencefiction,40
349,robert-heinlein,39
349,audio-books,39
349,to-read-fiction,38
349,sci-fi-and-fantasy,38
349,literature,37
349,sci-fi-to-read,36
349,to-read-sci-fi,36
349,wish-list,36
349,books,35
349,space-opera,35
349,favourites,34
349,american,34
349,re-read,34
349,hugo-winner,34
349,my-books,33
349,ciencia-ficción,33
349,fantasy-scifi,33
349,english,31
349,moon,31
349,recommended,29
349,artificial-intelligence,28
349,libertarian,28
349,have,27
349,political,27
349,adult,27
349,science-fiction-and-fantasy,27
349,unfinished,26
349,fiction-sci-fi,26
349,audio-book,26
349,sf-f,25
350,to-read,160596
350,currently-reading,5892
350,science-fiction,5737
350,sci-fi,4550
350,fiction,2729
350,favorites,1479
350,classics,1184
350,scifi,1017
350,owned,668
350,own,644
350,sci-fi-fantasy,569
350,fantasy,515
350,sf,440
350,classic,323
350,scifi-fantasy,247
350,books-i-own,223
350,audiobook,193
350,default,189
350,abandoned,189
350,wishlist,183
350,novels,181
350,library,176
350,science-fiction-fantasy,168
350,speculative-fiction,167
350,philosophy,159
350,fantasy-sci-fi,157
350,hugo,138
350,religion,131
350,audiobooks,130
350,kindle,129
350,to-buy,122
350,heinlein,120
350,dnf,119
350,science,118
350,audio,108
350,owned-books,104
350,did-not-finish,104
350,literature,103
350,book-club,101
350,ebook,98
350,hugo-award,98
350,sci-fi-and-fantasy,98
350,hugo-winners,95
350,novel,94
350,american,91
350,sf-fantasy,84
350,sff,81
350,aliens,78
350,unfinished,75
350,adult,73
350,classic-sci-fi,67
350,my-library,67
350,audible,66
350,favourites,65
350,to-read-fiction,64
350,fantasy-scifi,64
350,books,61
350,robert-a-heinlein,60
350,wish-list,60
350,science-fiction-and-fantasy,59
350,hugo-award-winners,57
350,re-read,55
350,my-books,51
350,ebooks,51
350,sciencefiction,51
350,fantascienza,50
350,all-time-favorites,49
350,audio-books,48
350,dystopia,48
350,robert-heinlein,47
350,english,46
350,sci-fi-to-read,45
350,didn-t-finish,45
350,maybe,43
350,mars,40
350,to-read-sci-fi,40
350,gave-up-on,40
350,own-it,40
350,to-re-read,40
350,audio-book,39
350,home-library,37
350,sf-f,37
350,favorite,36
350,recommended,36
350,hugo-winner,36
358,to-read,65498
358,currently-reading,2405
358,science-fiction,2060
358,fiction,1813
358,sci-fi,1584
358,fantasy,1298
358,humor,1287
358,mystery,835
358,favorites,754
358,owned,572
358,humour,561
358,own,472
358,comedy,410
358,scifi,331
358,sci-fi-fantasy,238
358,books-i-own,237
358,series,221
358,default,215
358,funny,203
358,douglas-adams,196
358,kindle,184
358,time-travel,167
358,sf,167
358,detective,149
358,audiobook,126
358,library,122
358,novels,122
358,scifi-fantasy,115
358,crime,114
358,audiobooks,105
358,wishlist,104
358,owned-books,102
358,british,102
358,ebook,101
358,favourites,97
358,fantasy-sci-fi,96
358,ebooks,92
358,science-fiction-fantasy,86
358,speculative-fiction,82
358,to-buy,80
358,urban-fantasy,79
358,english,77
358,my-library,69
358,science,68
358,book-club,66
358,humorous,66
358,audio,55
358,classics,55
358,my-books,54
358,books,52
358,adult,51
358,novel,51
358,mysteries,50
358,satire,47
358,sff,46
358,fantasy-scifi,45
358,i-own,45
358,dirk-gently,42
358,sci-fi-and-fantasy,42
358,re-read,41
358,england,41
358,e-books,40
358,unread,39
358,fun,39
358,detectives,38
358,bookshelf,37
358,abandoned,37
358,tbr,36
358,adventure,36
358,dnf,35
358,e-book,33
358,paranormal,33
358,literature,33
358,british-literature,32
358,ghosts,32
358,home-library,32
358,sf-fantasy,32
358,adult-fiction,30
358,uk,29
358,have,29
358,wish-list,29
358,mystery-thriller,27
352,to-read,1136
352,science-fiction,118
352,currently-reading,107
352,sci-fi,60
352,fiction,30
352,scifi,24
352,heinlein,24
352,owned,21
352,favorites,16
352,sf,14
352,sci-fi-fantasy,11
352,science-fiction-fantasy,8
352,robert-a-heinlein,7
352,own,7
352,scifi-fantasy,7
352,philosophy,6
352,robert-heinlein,6
352,science,5
352,series,5
352,kindle,4
352,fantasy,4
352,default,4
352,e-books,4
352,audio_wanted,3
352,paperback,3
352,spec-fic,3
352,classics,3
352,quotations,3
352,ebook,3
352,heinlein-robert,3
352,to-buy,3
352,quotes,3
352,i-own,3
352,have,2
352,library,2
352,wanted,2
352,anthologies,2
352,time-travel,2
352,historical-fiction,2
352,novel,2
352,humor,2
352,my-books,2
352,fantasy-sci-fi,2
352,mine,2
352,general,2
352,classic-scifi,2
352,ebooks,2
352,miscellany,2
352,wishlist,2
352,sf-f,2
352,sci-fi-or-fantasy,2
352,sf-and-fantasy,2
352,comedy,2
352,donated,1
352,ll-owned,1
352,ownedebook,1
352,wantedaudio,1
352,ebooks_wanted,1
352,old-school-scifi,1
352,on-kobo,1
352,audio,1
352,fantastical,1
352,buy-this,1
352,fiction-to-read,1
352,nonfiction,1
352,ll-want_audio,1
352,genre_sf-f,1
352,type_ebooks,1
352,source_library,1
352,wall-shelves,1
352,audio-wanted,1
352,john-has-read,1
352,unread,1
352,aaaa,1
352,aaa,1
352,aa,1
352,a,1
352,seriestofinish,1
352,scott-read,1
352,aphorismen,1
352,pernicious-bullshit,1
352,back-burner,1
352,literature-fiction,1
352,sff,1
352,in-stock,1
352,tim-ferriss,1
352,fiction-essays,1
352,timferris,1
352,literature-of-the-spirit,1
352,to-read-eventually,1
352,fiction-of-all-types,1
352,a-not-interested,1
352,underrated-wishlist,1
352,audiobooks,1
352,scifi-best,1
352,amazonsynced,1
351,to-read,1888
351,science-fiction,407
351,sci-fi,211
351,fiction,95
351,currently-reading,91
351,scifi,67
351,owned,63
351,young-adult,56
351,sf,55
351,own,51
351,heinlein,39
351,default,32
351,audiobooks,27
351,audible,24
351,ya,23
351,audiobook,21
351,sci-fi-fantasy,21
351,adventure,19
351,scifi-fantasy,17
351,favorites,15
351,audio,14
351,robert-heinlein,14
351,space-opera,13
351,library,12
351,science,12
351,paperback,11
351,robert-a-heinlein,11
351,books-i-own,11
351,fantasy,10
351,science-fiction-fantasy,10
351,speculative-fiction,10
351,fantascienza,8
351,space,8
351,sf-fantasy,8
351,i-own,8
351,owned-books,7
351,sci-fi-and-fantasy,6
351,audio-books,6
351,novels,6
351,ya-fiction,5
351,unread,5
351,sff,5
351,have,5
351,coming-of-age,5
351,ebooks,5
351,e-books,5
351,sf-f,5
351,audio-book,5
351,juvenile,5
351,sciencefiction,5
351,audio_owned,4
351,finished,4
351,my-books,4
351,classics,4
351,urania-collezione,4
351,re-read,4
351,heinlein-robert,4
351,ebook,4
351,space-travel,4
351,classic-scifi,4
351,kindle,3
351,heinlein-robert-a,3
351,wish-list,3
351,to-read-own,3
351,teen,3
351,american,3
351,f-sf,3
351,wishlist,3
351,general,3
351,fiction-sci-fi,3
351,not-read,3
351,we-own,3
351,maybe,3
351,fantasy-sf,3
351,audio-owned,2
351,heinlein-s-juveniles,2
351,books-in-english,2
351,author-robert-a-heinlein,2
351,past-read,2
351,audio_wanted,2
351,mass-market,2
351,time-travel,2
351,wanted,2
351,audio-read,2
351,personal-library,2
351,sci-fy,2
351,sf-hard,2
351,own-on-audible,2
351,heinlein-juveniles,2
351,physical,2
354,to-read,2654
354,science-fiction,411
354,sci-fi,251
354,owned,108
354,fiction,106
354,own,76
354,default,71
354,scifi,67
354,heinlein,66
354,currently-reading,60
354,sf,49
354,favorites,47
354,sci-fi-fantasy,35
354,scifi-fantasy,23
354,fantasy,23
354,robert-a-heinlein,21
354,time-travel,17
354,robert-heinlein,14
354,speculative-fiction,13
354,my-library,13
354,sff,12
354,science,12
354,have,11
354,sf-fantasy,11
354,heinlein-robert,10
354,books-i-own,10
354,library,9
354,owned-books,9
354,science-fiction-fantasy,9
354,my-books,8
354,audiobooks,8
354,audiobook,7
354,i-own,7
354,fantasy-sci-fi,7
354,re-read,6
354,wishlist,6
354,ebook,6
354,sci-fi-and-fantasy,6
354,audio,5
354,classics,5
354,physical,5
354,to-buy,5
354,hardcover,5
354,scifi-and-fantasy,5
354,classic-sci-fi,5
354,adventure,5
354,novels,5
354,books,4
354,scanned,4
354,to-read-scifi,4
354,audible,4
354,all-time-favorites,4
354,paperback,4
354,alternate-history,4
354,kindle,4
354,ebooks,4
354,novel,4
354,unread,4
354,sciencefiction,4
354,audio_owned,3
354,fiction-science-fiction,3
354,f-sf,3
354,donated,3
354,paper,3
354,paperbacks,3
354,unsorted,3
354,own-it,3
354,heinlein-robert-a,3
354,series,3
354,favourites,3
354,didn-t-finish,3
354,hardback,3
354,owned-to-read,3
354,calibre,3
354,sci-fi-read,3
354,classic,3
354,science-fiction-and-fantasy,3
354,e-books,3
354,own-to-read,3
354,romance,3
354,owned-not-read,3
354,read-sci-fi,3
354,fantasy-scifi,3
354,audio-owned,2
354,home-library,2
354,past-read,2
354,audio_wanted,2
354,wanted,2
354,white-bookscase-top,2
354,all,2
354,hardcopy,2
354,genre-science-fiction,2
354,owned-read,2
354,want-to-own,2
354,not-interested,2
355,to-read,3929
355,science-fiction,569
355,sci-fi,354
355,fiction,259
355,fantasy,241
355,owned,125
355,own,116
355,scifi,100
355,default,90
355,favorites,90
355,currently-reading,85
355,sf,59
355,sci-fi-fantasy,59
355,heinlein,55
355,humor,49
355,religion,30
355,books-i-own,30
355,scifi-fantasy,30
355,library,23
355,speculative-fiction,23
355,robert-heinlein,23
355,science-fiction-fantasy,21
355,comedy,20
355,robert-a-heinlein,19
355,audiobook,17
355,adventure,17
355,fantasy-sci-fi,16
355,owned-books,15
355,my-library,14
355,satire,14
355,novel,14
355,science,13
355,my-books,12
355,have,11
355,audiobooks,11
355,sf-fantasy,11
355,ebook,11
355,paperback,11
355,classic,10
355,re-read,10
355,novels,10
355,heinlein-robert,9
355,science-fiction-and-fantasy,9
355,i-own,9
355,audio,8
355,locus,8
355,alternate-reality,8
355,sff,8
355,sci-fi-and-fantasy,8
355,time-travel,7
355,urban-fantasy,7
355,american,7
355,unread,7
355,sf-f,7
355,scifi-and-fantasy,7
355,humour,7
355,physical,6
355,hugo-nominee,6
355,books,6
355,sciencefiction,6
355,religious,6
355,abandoned,5
355,audible,5
355,books-i-have,5
355,finished,5
355,classic-sci-fi,5
355,romance,5
355,hugo,5
355,hardcover,5
355,e-books,5
355,heinlein-robert-a,5
355,philosophy,5
355,personal-library,4
355,hugo-nominees,4
355,did-not-finish,4
355,fiction-science-fiction,4
355,fantascienza,4
355,paper,4
355,collection,4
355,not-owned,4
355,locus-fantasy,4
355,calibre,4
355,own-it,4
355,general,4
355,fiction-read,4
355,nebula-nominee,4
355,speculative,4
355,favorite-authors,4
355,classics,4
355,favourites,4
355,f-sf,4
359,to-read,18098
359,currently-reading,801
359,science-fiction,616
359,fiction,548
359,sci-fi,487
359,humor,386
359,owned,273
359,fantasy,229
359,own,207
359,humour,195
359,non-fiction,184
359,favorites,161
359,comedy,136
359,douglas-adams,129
359,default,111
359,scifi,110
359,short-stories,108
359,books-i-own,101
359,essays,78
359,nonfiction,70
359,sci-fi-fantasy,64
359,funny,56
359,audiobooks,49
359,science,49
359,audiobook,49
359,mystery,48
359,sf,47
359,kindle,46
359,ebook,40
359,owned-books,40
359,scifi-fantasy,40
359,series,39
359,library,39
359,wishlist,36
359,to-buy,35
359,british,34
359,biography,34
359,my-library,32
359,fantasy-sci-fi,27
359,english,26
359,audio,24
359,science-fiction-fantasy,24
359,wish-list,22
359,collection,22
359,my-books,21
359,ebooks,21
359,i-own,20
359,books,19
359,audio-books,19
359,adult,19
359,novels,19
359,audible,18
359,unread,18
359,adams-douglas,16
359,home-library,16
359,dirk-gently,15
359,have,15
359,favourites,15
359,novel,15
359,bookshelf,14
359,satire,14
359,philosophy,14
359,anthology,13
359,science-fiction-and-fantasy,13
359,speculative-fiction,13
359,fantascienza,12
359,humorous,12
359,fantasy-scifi,12
359,adams,12
359,sci-fi-and-fantasy,11
359,fun,11
359,favorite-authors,11
359,sff,10
359,finished,10
359,classics,10
359,british-literature,10
359,adventure,10
359,sciencefiction,10
359,hardcover,10
359,general-fiction,10
359,tbr,9
359,abandoned,9
359,owned-to-read,9
359,memoir,9
359,short,9
359,sf-fantasy,9
359,religion,9
359,literature,9
353,to-read,11628
353,science-fiction,1057
353,sci-fi,646
353,currently-reading,633
353,fiction,315
353,scifi,190
353,favorites,189
353,owned,163
353,own,145
353,sf,113
353,default,89
353,sci-fi-fantasy,89
353,heinlein,82
353,time-travel,69
353,fantasy,67
353,scifi-fantasy,40
353,books-i-own,38
353,classics,35
353,science-fiction-fantasy,34
353,speculative-fiction,33
353,science,28
353,library,26
353,abandoned,25
353,robert-a-heinlein,24
353,audiobook,23
353,robert-heinlein,23
353,owned-books,21
353,sf-fantasy,20
353,novels,20
353,fantasy-sci-fi,19
353,classic,18
353,audiobooks,18
353,audio,17
353,paperback,17
353,classic-sci-fi,17
353,sff,16
353,kindle,15
353,to-buy,15
353,my-library,15
353,audible,12
353,my-books,12
353,space,12
353,romance,12
353,ebook,12
353,heinlein-robert,11
353,have,11
353,science-fiction-and-fantasy,11
353,adventure,11
353,sci-fi-and-fantasy,11
353,novel,10
353,unread,10
353,re-read,10
353,physical,9
353,calibre,9
353,hugo-nominee,9
353,space-opera,9
353,audio-books,9
353,i-own,9
353,sciencefiction,9
353,sci-fi-to-read,8
353,english,8
353,classic-scifi,8
353,wishlist,8
353,series,8
353,ciencia-ficción,8
353,favorite,8
353,speculative,8
353,own-it,8
353,did-not-finish,7
353,dnf,7
353,fantasy-scifi,7
353,recommended,7
353,future,7
353,e-books,7
353,read-long-ago,7
353,american,7
353,general,7
353,sf-f,7
353,heinlein-robert-a,7
353,hard-sci-fi,7
353,not-interested,6
353,didn-t-finish,6
353,e-book,6
353,all-time-favorites,6
353,to-read-sci-fi,6
353,fantascienza,6
353,time,6
353,fiction-sci-fi,6
353,immortality,6
353,wish-list,6
353,scifi-and-fantasy,6
353,fantasy-sf,6
353,philosophy,6
353,home,5
356,to-read,2347
356,science-fiction,399
356,sci-fi,199
356,currently-reading,132
356,fiction,97
356,owned,66
356,scifi,53
356,sf,51
356,own,50
356,young-adult,50
356,heinlein,48
356,default,29
356,sci-fi-fantasy,25
356,audiobook,22
356,science,18
356,favorites,17
356,scifi-fantasy,17
356,ya,15
356,robert-a-heinlein,15
356,adventure,14
356,robert-heinlein,14
356,audible,13
356,juvenile,13
356,audiobooks,12
356,ebook,12
356,fantasy,12
356,audio,11
356,kindle,10
356,science-fiction-fantasy,10
356,speculative-fiction,10
356,books-i-own,9
356,classics,8
356,sf-fantasy,7
356,ebooks,7
356,paperback,6
356,space-opera,6
356,general,6
356,american,6
356,owned-books,6
356,unread,5
356,sff,5
356,space-travel,5
356,library,5
356,science-fiction-and-fantasy,5
356,calibre,5
356,time-travel,5
356,space,5
356,classic,5
356,audio-books,5
356,children-s,5
356,adult,5
356,young,5
356,audio_owned,4
356,have,4
356,shelfari-favorites,4
356,maybe,4
356,sci-fi-classic,4
356,fantasy-sci-fi,4
356,my-books,4
356,physical,4
356,sci-fi-and-fantasy,4
356,prose,4
356,heinlein-robert,4
356,f-sf,4
356,e-books,4
356,fiction-sci-fi,4
356,audio-owned,3
356,argonauta,3
356,sci_fi,3
356,reread,3
356,wish-list,3
356,my-library,3
356,i-own,3
356,audio-book,3
356,wanted,3
356,classic-sf,3
356,sci-fi-read,3
356,social,3
356,robert,3
356,magic,3
356,issues,3
356,criticism,3
356,books,3
356,adolescence,3
356,hardcover,3
356,and,3
356,children,3
356,fantasy-sf,3
356,childrens,3
356,sciencefiction,3
356,wantedaudio,2
356,kindle-fiction,2
357,to-read,25022
357,fiction,1280
357,fantasy,1225
357,science-fiction,1142
357,humor,893
357,sci-fi,892
357,currently-reading,867
357,favorites,490
357,owned,459
357,mystery,442
357,humour,412
357,own,396
357,comedy,291
357,default,197
357,scifi,193
357,douglas-adams,191
357,sci-fi-fantasy,169
357,books-i-own,166
357,funny,137
357,series,125
357,kindle,113
357,audiobook,97
357,scifi-fantasy,89
357,audiobooks,85
357,novels,81
357,sf,79
357,british,77
357,detective,75
357,urban-fantasy,74
357,ebook,73
357,library,72
357,ebooks,70
357,owned-books,69
357,fantasy-sci-fi,68
357,my-library,59
357,speculative-fiction,55
357,audio,54
357,audible,53
357,favourites,51
357,crime,51
357,mythology,49
357,science-fiction-fantasy,49
357,english,48
357,wishlist,47
357,science,43
357,my-books,42
357,dirk-gently,42
357,satire,40
357,humorous,40
